leftStudyLocusId,rightStudyLocusId,studyId,h4
9070808bf1bb1ba7dd2a308c2028ac49,a3c123d5a7d3877eeb1f037ef4fe8bfe,GCST90014013,0.4772576599788007
9070daab64e2e00de4a7e31385a29077,20f1a44a4ffd9340363ce60620c5687a,GCST90013994,0.990951910693246
9071ec5e4b061512be0c59467477b819,5a9ff172589770dc3b40ca2895b6a72b,GCST90269548,0.07651872735631247
9071ec5e4b061512be0c59467477b819,a98f3cb9446faed779a97afff4f41402,GCST90269548,0.22604283656969662
9071ec5e4b061512be0c59467477b819,e953a5e669a302ab9421733f35a8ecf2,GCST90269548,0.11368251996006319
9075b809da84a8f143542eb5d93ba87f,ffffe322f1187e549662039e940657d0,GCST90475282,0.9315809905733079
9077aee5e2c50da1909a5ea2ac2cae28,7db8f6d2cff4f33f415fdf7ec9c050cb,GCST90308601,0.9061773046126389
907f1dde6771bee0613729ff9327c39b,7cf63152c094c7a5d778d54f604cb0f3,GCST90269630,1.0
90859192e0f928d18db5b1df7e9c2d8c,39710dca949710563790d32af7cd93ba,GCST90301986,0.9996353101874765
908b39bdd0124cd5a7839735b544d3b1,83fab57c54b97bff6852c904e92fc833,GCST90308599,0.9512044560676752
908b494e08d438846d99a8f76215cba9,bf495f05d60b8fdb5b457af6b9b8c086,GCST90092894,0.2200678421294641
908fc722f0dcdb79db96ee2291ef3cdd,4546c562002075789612c2ee0ec95572,GCST90445909,1.0
9092b47bf7e210549e3f1cd3fa865f62,24f2bb2532e2e49c9e5a3e665af71281,GCST90019518,0.9960460014485111
9093bd7fff1e5de937820d6a2ef33975,33380f783fa22ebd7f6b2af00918a41f,GCST90002395,0.9967110867312524
9094a5d8e8bd11a736418bb5210db340,81c8bc9309750dd3eb9821c1368f8439,GCST90269726,0.9967153708275263
9097b158a17d58cd508aa883fcd8732e,2889fa508576b8bcbbcb266802eb625d,GCST90002391,0.9920194621114852
909810866ac92340aae3e711f6ad13e2,5aeae1fde25b9b733f30baff1100de36,GCST90269653,0.9820467591022563
9099229cef4214c412fafdeb657b5be9,d10d22bf30cdc1984cce8bba38b936d3,GCST90268497,0.9753732186363824
9099229cef4214c412fafdeb657b5be9,d560c56ca0c46ce79a604b8259a4e776,GCST90268497,0.9781871009757884
909c818ddaa1ac55298a33ed7932605d,94299c6efeba6dda72a5db1e5c8d4ace,GCST90019512,0.21175207156938458
90a18309e95bbf2db476a779af01d209,ac34ae090ac218c003bb611f89eafc0c,GCST90019494,0.9996660391149196
90a4a18a2f162f0e1ef1091550e4d270,2309da867bf2cb7cebbf73021c175672,GCST90014017,0.9960215991758036
90a53c492c2665b7c5931b8af036f3a4,12a309d89b1c2509342e61a2da83864a,GCST90302045,0.8518604895504726
90a9253ff5afd3583bbbb361198a832d,8d5872841c75e3e9f9f869c6955a703f,GCST90476361,0.9220029306369838
90ab83201d9e8628ba02cd31b68fbca0,3e01d28f17a1237ab779bd99e1e99cd9,GCST90319631,0.9595803999220397
90ab83fcf6630f5462ac3b6913b9e372,742f6d11907e474bb18e87106cb8857e,GCST90269745,1.0
90ad67883a444ee7e09292dd4f52f88f,30286b6eaec83277005c1cdf76762dcb,GCST90269745,0.5636074583911003
90ad67883a444ee7e09292dd4f52f88f,70aa35a9e1da62680dc207800d929b83,GCST90269745,0.7242584747787333
90ae1ba37d69741df3b643caa848275d,3416ee694d739aa662f1cbd39e8927bd,GCST90479870,0.23560123871174235
90ae98000733f76a47aa1dbe7ed47756,38c2faa22cebdca702960fcf0d26f5f3,GCST90100577,0.9978098984526584
90ae98000733f76a47aa1dbe7ed47756,6cb28a86e8fa898276187343c42a6274,GCST90100577,0.9978098984526584
90b64158f2af6ad393546daf67434408,2b56b28e3834d5eb91372fa07b95d223,GCST90025433,0.9312368350408254
90b89f48d867918726723dbb57c1017f,4d837dbe0a93fea200c1f7e93849e68c,GCST90475376,1.0
90b8c57569d486bb71f71bc7db9fee30,41cc44a68ff5c49e35ca02025d4d8e82,GCST90446794,0.967266458192261
90b94d1d135c1fe4665752fc3845bdbe,4edcab7da467f87275f50efabbc63a3f,GCST90092827,0.9949674457028514
90b94d1d135c1fe4665752fc3845bdbe,65f9814e7d232763600ff3ea98008db9,GCST90092827,0.4631770214731613
90b95271d92dba02c000dce5abb06d4a,45d3a9ae8f2a0e04787316682e1c6c34,GCST90319647,0.670169193427198
90b97c161d2c3328a0ce93db5ece49c6,7d3d0250763f96ac3d769ac1389b2919,GCST90004244,0.9530095804465768
90b9f023b93695bab0cdead2fc89200d,0c51e9ba1785fd2bfeedd86ea99880ef,GCST90308598,0.9980347481366686
90bad230435c2d672a5deef917c839b6,7f9524626479afe77509b47ce39e64ad,GCST90476361,0.9835394533169737
90bcba270d168f3b4f66d90b8576b5ea,65e3f0c357f9505651a0a6ea668dd248,GCST90013996,0.9999999065519888
90bceaa4f959b807e7eefc42d5f6e5ae,596990693f6a1052431f992b2335e833,GCST90269596,0.983544333057748
90bd64ab62f193e8e9bdcfd1d70881ea,092c3226b131ffab7ea9f36fbd884d4a,GCST90476430,0.9999657519302582
90bd64ab62f193e8e9bdcfd1d70881ea,1b900688483c4df22dd7bd632ddced02,GCST90476430,1.0
90bd64ab62f193e8e9bdcfd1d70881ea,67cb697843394fd6746d495c7bf45b37,GCST90476430,1.0
90bf2eb5bfbd20dcc0ae1f8a7f187650,05453274657c67e0c765183f747db134,GCST90269508,0.9890208554240817
90bf2eb5bfbd20dcc0ae1f8a7f187650,7f186242d1131a2f242f0198e6c76ad5,GCST90269508,0.9806888668932098
90c04b06d77e006a33c66fa264461d65,b78eff6a78c74acc29feb55f25cd19ca,GCST90430033,0.9834728516756602
90c21fb13e1db0f0293c3c5c7ee1d3b8,8850e6bed2e5c92fd4c27f4800b6e8da,GCST90436065,0.8798817040495759
90c69cce9e1bdc1fafdf81ac6383688e,0ade14113dd750842c4a35a3cf5c1ec9,GCST90013984,0.988476621969539
90c710a7c6bbec313d010cbb76250c84,744046192ca0d418f0a122b620e7be02,GCST90445857,0.9999384307694377
90c8a59eabdd2385da56407ab8d1525f,1491d52b68da2ec9d79fa809e928a46a,GCST90014001,0.9555803474430541
90c8a59eabdd2385da56407ab8d1525f,e53593680905e79abf15686606dd6f23,GCST90014001,0.8433018017360631
90ca7b6da4fc8f3df91215847aff98da,85fce4d9afb880ff9b0c51a7dc78b11c,GCST90269734,0.9709731437105094
90d1099623a98f0ff4bfd7e1cfcf845f,bfb3ba98dd40429e0f34fe8e89706b6b,GCST90060584,0.9791944961854054
90d3aee245c6748842f80b4e0a827549,1d4413a0bbf09bb030d398266ffd8f39,GCST90302014,0.9951425637416179
90d43c7ca67b91a06dd4c5caf7e681f5,4aad16a5d6366e20a6aef61c3afe1861,GCST90446057,1.0
90d4a6388f457c2a181222ea470b2e79,91ffafa1a8eb34ea59708c01cf8e8959,GCST90013980,0.027322964187883415
90d7a54ea06f189fde44b4b9625c9582,185dc43eb35873940788e2c51ae6d87c,GCST90092940,0.9925827795110169
90d8608a511be79f2d681d29db6db1b7,13f7d39bc078d77a0ac809578d3e36f8,GCST90269656,0.9987615363305373
90d8afbae906f73de89e532a2c5c2448,12dde09b197fd37aff7409cde7c6868f,GCST90475380,0.1391461091081531
90d9b903ebdadc42f3bddd268ae88e1d,8d58a6f4c0f0ea32fcc87283bec07421,GCST90476357,0.40767100860872874
90d9b903ebdadc42f3bddd268ae88e1d,e6b1c6d71c9d95a64443593f68b94695,GCST90476357,0.9565482824165602
90dad1c150e9001316f608f087b12449,0af269472e642061a58264d49a4628b7,GCST90092822,0.9999999988610568
90dca31b0d15402c1b4f54576864609e,8d7c660f0e41b2cb23e2a4e47342db8f,GCST90479599,0.9958969629766456
90e0473f867e70b6a131e843dd3c6a4f,19be3338768189d4d0f5b90bf1c9e313,GCST90302159,0.513369631555932
90e0f81d339477d7b254c03d3688a953,4e95a4e8dde5710971fc0e9395ff1e7b,GCST90428447,1.0
90e1fa7733f6e886d2a69c1396fe7f24,397a9597baca1bb224623e75c98e32d5,GCST90387876,0.14192639415545175
90e1fa7733f6e886d2a69c1396fe7f24,ff740127825c54302b2b6cf20cb29f88,GCST90387876,0.051208587574224695
90e2ead8326735e40f11230631bf65c3,6ca356c458bbdd93ea9bcd216714901a,GCST90092970,0.9958789742573366
90e5f52c62630c30640702b519091b55,837ab9d1bbe67449be3570364a175828,GCST90132688,0.5816043445465482
90e72725446de94494ef91ffa0ebca64,7bf726226d71866dd4b4c3e9cc8d65b3,FINNGEN_R12_O15_ICP_EXMORE,0.8089512227065963
90e7c62397681a57c11c316956b334c0,04161704ec5eae9cbc5e712079fa43fb,GCST90301992,0.8638917853534451
90e865f2b77c0950353668a01dd50264,401bbd5ac8207a1ef645e9377b4827e1,GCST90446113,0.9943738402583542
90ea23a1df56ac39a4b57cd262d520f3,28659a936d459a1ba35befc4e3f54f5c,GCST90302151,0.9332116476627014
90ea23a1df56ac39a4b57cd262d520f3,3ad214c831e983c7df88ca81ae34e9a7,GCST90302151,0.7662223785224519
90ec64cc2a3931ff1ce25650500cd7bb,7cfedbdccb1ebb6fb3de7f63b6d8c86a,GCST90476365,0.22202961282930198
90f00e4550c698c23663337b4c375a36,d14421e2f2f35aa744954a90b6e0d468,GCST90018850,0.9953634231691598
90f2fe05d847009e81aa8206cec003bd,89fdc65cd090b3c76d5707a746ba8619,GCST90092966,0.991819347192394
